id,sales_per_month,region,locality,x,y,people_iso_3,people_iso_5,people_iso_10,people_iso_15,people_iso_30,type,geometry,index_right,fclass
6753,3031.0,Москва,Москва,37.519503,55.831016,992,2735,12137,35868,110315,train,POINT (37.519503 55.831016),608841.0,residential
2398,2186.0,Московская область,деревня Юрлово,37.289716,55.892902,0,3,30,246,5024,train,POINT (37.289716 55.892902),1541118.0,residential
25102,2810.0,Саратовская область,Новоузенск,48.133251,50.465294,2,248,405,938,4414,train,POINT (48.133251 50.465294),5108011.0,residential
5981,1539.0,Севастополь,Севастополь,33.491967,44.593248,0,576,4807,17975,49006,train,POINT (33.491967 44.593248),,
21456,2411.0,Республика Саха (Якутия),Якутск,129.724294,62.050758,15,495,7319,17424,90745,train,POINT (129.724294 62.050758),1994166.0,residential
15392,2640.0,Оренбургская область,Сорочинск,53.161212,52.412646,10,82,1457,2776,10283,train,POINT (53.161212 52.412646),5015550.0,residential
8373,2669.0,Санкт-Петербург,Санкт-Петербург,30.409032,60.016421,1641,6300,27586,54338,197032,train,POINT (30.409032 60.016421),2139954.0,residential
6550,3023.0,Московская область,село Каринское,36.685247,55.71009,3,867,1626,1758,1977,train,POINT (36.685247 55.71009),968959.0,residential
17334,1914.0,Владимирская область,посёлок Ставрово,40.012849,56.130848,12,44,624,1414,8207,train,POINT (40.012849 56.130848),,
23344,2467.0,Кемеровская область,Новокузнецк,87.151508,53.747723,0,1914,16279,32147,108212,train,POINT (87.151508 53.747723),,
8859,1741.0,Красноярский край,Иланский,96.066447,56.239453,144,528,1836,5107,11214,train,POINT (96.066447 56.239453),,
25944,2004.0,Краснодарский край,Туапсе,39.055384,44.117075,96,279,753,2441,14021,train,POINT (39.055384 44.117075),,
8522,3322.0,Костромская область,Нерехта,40.556093,57.460573,514,1929,6847,10702,16988,train,POINT (40.556093 57.460573),1729106.0,residential
5614,2817.0,Ленинградская область,Гатчина,30.091972,59.562819,577,1809,8339,14370,27027,train,POINT (30.091972 59.562819),2366214.0,residential
12312,2707.0,Чеченская Республика,Грозный,45.689859,43.290096,20,212,5162,10374,29107,train,POINT (45.689859 43.290096),2061466.0,residential
20274,2320.0,Москва,Москва,37.730306,55.64766,0,3739,26587,59639,136215,train,POINT (37.730306 55.64766),596577.0,residential
8672,1974.0,Воронежская область,Воронеж,39.214376,51.719518,1591,1593,3561,7239,25250,train,POINT (39.214376 51.719518),1047427.0,residential
1911,1946.0,Челябинская область,Челябинск,61.367706,55.244275,0,576,5642,17563,63239,train,POINT (61.367706 55.244275),4190977.0,residential
8933,2887.0,Республика Коми,Ухта,53.645734,63.572727,420,3615,9993,18019,56135,train,POINT (53.645734 63.572727),2647091.0,residential
24263,2988.0,Саратовская область,рабочий посёлок Озинки,49.736697,51.197171,29,60,511,1193,3728,train,POINT (49.736697 51.197171),,
3223,2736.0,Хабаровский край,Амурск,136.906932,50.232692,747,1311,7535,17715,43555,train,POINT (136.906932 50.232692),,
19722,2195.0,Ульяновская область,посёлок городского типа Базарный Сызган,46.762712,53.752917,0,92,418,1100,2566,train,POINT (46.762712 53.752917),4856365.0,park
11375,2648.0,Красноярский край,Железногорск,93.542392,56.240109,696,2165,7839,15542,53626,train,POINT (93.542392 56.240109),3379133.0,residential
8670,2340.0,Республика Крым,Симферополь,34.089664,44.935538,0,0,1587,6976,53128,train,POINT (34.089664 44.935538),1825474.0,industrial
6331,2136.0,Удмуртская Республика,Ижевск,53.286697,56.856702,785,1918,7965,19738,92311,train,POINT (53.286697 56.856702),5188107.0,residential
20540,2194.0,Астраханская область,Астрахань,48.081463,46.408388,0,273,6504,21606,42184,train,POINT (48.081463 46.408388),4014843.0,residential
8092,2403.0,Ленинградская область,деревня Старая,30.623224,59.930251,998,4735,10329,10542,25375,train,POINT (30.623224 59.930251),2453499.0,residential
4001,2112.0,Белгородская область,Строитель,36.484456,50.785601,570,570,2950,12597,28878,train,POINT (36.484456 50.785601),,
19522,1728.0,Воронежская область,Воронеж,39.231922,51.695472,1456,1468,1552,3034,25241,train,POINT (39.231922 51.695472),1051910.0,residential
1094,2250.0,Москва,Москва,37.528474,55.533576,0,1306,12305,25476,95164,train,POINT (37.528474 55.533576),596708.0,residential
16504,3511.0,Республика Башкортостан,село Красноусольский,56.47017,53.893009,0,278,954,2750,9490,train,POINT (56.47017 53.893009),,
22985,2858.0,Московская область,село Озерецкое,37.370687,56.074951,0,3,3456,4601,5632,train,POINT (37.370687 56.074951),,
15514,2443.0,Республика Татарстан,Казань,48.8728,55.863834,1606,5783,11074,17055,32252,train,POINT (48.8728 55.863834),5598283.0,residential
7218,2823.0,Республика Крым,Симферополь,34.134656,44.899058,0,6,217,923,3205,train,POINT (34.134656 44.899058),,
16022,2781.0,Мурманская область,Мурманск,33.087629,69.018999,1494,3503,8983,17881,44874,train,POINT (33.087629 69.018999),2659965.0,residential
12445,1943.0,Московская область,рабочий посёлок Томилино,37.947201,55.670075,135,135,1222,10244,15500,train,POINT (37.947201 55.670075),677191.0,residential
22204,1867.0,Оренбургская область,Орск,58.436987,51.242912,16,112,7864,19767,60527,train,POINT (58.436987 51.242912),5383110.0,residential
18772,1785.0,Республика Крым,Керчь,36.471153,45.364526,1001,2601,4716,10878,32972,train,POINT (36.471153 45.364526),1839193.0,residential
25657,2721.0,Московская область,Щёлково,38.057093,55.908498,1026,4450,14946,25689,32839,train,POINT (38.057093 55.908498),,
11240,2955.0,Краснодарский край,село Орёл-Изумруд,39.924455,43.461742,829,2250,2899,5938,15828,train,POINT (39.924455 43.461742),3972514.0,residential
7053,2240.0,Нижегородская область,Нижний Новгород,44.050408,56.290405,1397,2748,12170,29109,115353,train,POINT (44.050408 56.290405),4750956.0,residential
5994,3381.0,Московская область,Орехово-Зуево,38.987832,55.816759,264,2757,15698,26773,79029,train,POINT (38.987832 55.816759),886638.0,residential
7101,2514.0,Красноярский край,Красноярск,92.743289,56.02911,194,1396,5600,12637,52385,train,POINT (92.743289 56.02911),2773969.0,residential
9651,2655.0,Пензенская область,рабочий посёлок Мокшан,44.611262,53.440141,40,54,724,1704,6377,train,POINT (44.611262 53.440141),,
14412,1682.0,Пермский край,Чернушка,56.080969,56.495597,0,4,349,565,4670,train,POINT (56.080969 56.495597),,
6320,2785.0,Краснодарский край,Анапа,37.331216,44.876212,977,2402,21357,41343,116544,train,POINT (37.331216 44.876212),3942768.0,residential
25945,2953.0,Москва,Москва,37.348064,55.643679,638,2961,25669,48402,112873,train,POINT (37.348064 55.643679),593421.0,residential
13764,1870.0,Смоленская область,Вязьма,34.304469,55.214691,260,421,2385,8907,36521,train,POINT (34.304469 55.214691),,
14499,2720.0,Краснодарский край,станица Переясловская,39.021855,45.837521,3,54,456,1968,5808,train,POINT (39.021855 45.837521),,
1630,1845.0,Самарская область,Сызрань,48.422856,53.098107,942,2901,4463,6905,25729,train,POINT (48.422856 53.098107),5679153.0,residential
24868,2228.0,Московская область,Балашиха,37.985505,55.74413,2556,6515,17356,41727,132971,train,POINT (37.985505 55.74413),1099335.0,residential
19061,2890.0,Тюменская область,Ноябрьск,75.463275,63.199255,541,3340,12606,28560,73933,train,POINT (75.463275 63.199255),4145733.0,residential
3402,2529.0,Московская область,Воскресенск,38.679573,55.323983,342,2247,6737,10235,26861,train,POINT (38.679573 55.323983),1584061.0,residential
7339,2495.0,Республика Татарстан,Набережные Челны,52.441248,55.751976,680,4201,10294,37025,138456,train,POINT (52.441248 55.751976),4668578.0,residential
16892,2139.0,Республика Марий Эл,Волжск,48.35152,55.866416,0,422,4665,7856,32499,train,POINT (48.35152 55.866416),5036177.0,industrial
7289,1843.0,Самарская область,Самара,50.209596,53.256926,678,4524,13001,33813,117279,train,POINT (50.209596 53.256926),4925098.0,residential
6920,2547.0,Ставропольский край,Кисловодск,42.722125,43.910888,34,331,5159,12314,55918,train,POINT (42.722125 43.910888),,
5988,3110.0,Амурская область,Благовещенск,127.548124,50.300705,797,1767,5289,8044,29522,train,POINT (127.548124 50.300705),1881991.0,residential
25686,2368.0,Красноярский край,Красноярск,92.866074,55.988365,3110,5781,18635,32505,86513,train,POINT (92.866074 55.988365),3369726.0,residential
8545,3065.0,Красноярский край,Канск,95.709164,56.205012,58,576,4807,12682,22096,train,POINT (95.709164 56.205012),3470328.0,residential
8772,2599.0,Москва,Москва,37.67742,55.676714,1677,4344,20349,50260,143635,train,POINT (37.67742 55.676714),1169219.0,residential
17029,2868.0,Астраханская область,Астрахань,47.983409,46.420297,697,703,7924,17004,27837,train,POINT (47.983409 46.420297),,
17693,2091.0,Республика Саха (Якутия),Якутск,129.68013,62.01618,86,468,8040,14789,43050,train,POINT (129.68013 62.01618),1994155.0,residential
25898,1388.0,Республика Дагестан,село Ботлих,46.205187,42.671009,48,132,1073,2213,4265,train,POINT (46.205187 42.671009),,
2469,4902.0,Москва,Москва,37.486082,55.6638,0,2126,10944,31230,133233,train,POINT (37.486082 55.6638),597318.0,residential
19153,3164.0,Мурманская область,Мурманск,33.092515,68.998764,221,658,7365,25058,72548,train,POINT (33.092515 68.998764),2560805.0,residential
20288,1998.0,Самарская область,Самара,50.137836,53.189423,940,1100,21101,36020,121942,train,POINT (50.137836 53.189423),4631160.0,residential
13782,3564.0,Московская область,рабочий посёлок Дрожжино,37.596785,55.523677,341,5980,19829,32589,48869,train,POINT (37.596785 55.523677),976900.0,residential
531,2015.0,Ульяновская область,Димитровград,49.597303,54.230446,284,1177,3974,7527,21179,train,POINT (49.597303 54.230446),4772863.0,residential
18874,2144.0,Санкт-Петербург,Санкт-Петербург,30.219236,59.851871,2776,4050,20772,65191,233057,train,POINT (30.219236 59.851871),2177485.0,residential
10881,1902.0,Москва,Москва,37.614904,55.712132,999,3973,16519,35450,89518,train,POINT (37.614904 55.712132),597476.0,residential
8313,3343.0,Московская область,Подольск,37.571074,55.407641,1078,1988,6953,20405,37578,train,POINT (37.571074 55.407641),603591.0,residential
6640,2213.0,Астраханская область,село Красный Яр,48.353182,46.526661,6,129,1567,4599,11773,train,POINT (48.353182 46.526661),,
22777,2744.0,Москва,Москва,37.460214,55.718948,1724,4394,23837,39547,110879,train,POINT (37.460214 55.718948),593503.0,residential
11723,2148.0,Самарская область,Самара,50.227254,53.342706,874,1446,5399,17161,30017,train,POINT (50.227254 53.342706),5077060.0,residential
6795,2701.0,Архангельская область,Архангельск,40.524142,64.583957,763,1849,9170,19256,32029,train,POINT (40.524142 64.583957),,
3672,2097.0,Владимирская область,,42.702863,56.200173,146,689,2193,4055,8821,train,POINT (42.702863 56.200173),,
5432,2307.0,Московская область,деревня Синьково,36.934728,55.755074,0,12,183,219,1034,train,POINT (36.934728 55.755074),997370.0,residential
7790,2414.0,Республика Крым,Симферополь,34.128076,44.949335,682,2701,8581,15951,37783,train,POINT (34.128076 44.949335),1841862.0,residential
15402,2570.0,Владимирская область,Владимир,40.421703,56.138095,658,3221,9466,19777,54678,train,POINT (40.421703 56.138095),748858.0,residential
19119,1971.0,Республика Татарстан,Казань,49.085429,55.864569,1098,3954,15476,41440,96080,train,POINT (49.085429 55.864569),4723572.0,residential
2595,3512.0,Калужская область,Балабаново,36.654831,55.17924,1057,3663,9774,14061,21900,train,POINT (36.654831 55.17924),,
10737,2032.0,Москва,Москва,37.497714,55.751339,162,162,1018,8522,39556,train,POINT (37.497714 55.751339),745136.0,residential
18413,2149.0,Белгородская область,рабочий посёлок Северный,36.560713,50.674523,610,1526,4557,8874,10960,train,POINT (36.560713 50.674523),1511405.0,residential
22830,2758.0,Костромская область,Кострома,40.976422,57.761943,784,2800,8013,14256,56984,train,POINT (40.976422 57.761943),1065806.0,residential
12079,3277.0,Кемеровская область,Киселёвск,86.718945,53.967429,385,2479,7846,9201,24373,train,POINT (86.718945 53.967429),,
3355,2111.0,Астраханская область,Астрахань,48.094767,46.40205,262,3466,14378,23932,42483,train,POINT (48.094767 46.40205),3693224.0,residential
7094,2347.0,Краснодарский край,станица Петровская,37.964492,45.430303,70,406,1055,1796,5227,train,POINT (37.964492 45.430303),3905898.0,residential
12546,2920.0,Севастополь,Севастополь,33.434328,44.590518,2267,3616,8755,19816,54798,train,POINT (33.434328 44.590518),1837954.0,residential
10540,1782.0,Краснодарский край,Тимашевск,38.945774,45.611521,0,6,1167,6717,30375,train,POINT (38.945774 45.611521),,
13993,2488.0,Московская область,рабочий посёлок Икша,37.49442,56.179022,865,1967,2400,3474,4381,train,POINT (37.49442 56.179022),1167844.0,residential
10512,2938.0,Московская область,Балашиха,37.883496,55.789367,1275,2557,17020,20163,21137,train,POINT (37.883496 55.789367),1718717.0,residential
11805,1784.0,Республика Крым,Евпатория,33.357429,45.199597,716,1928,11575,24149,94327,train,POINT (33.357429 45.199597),1868474.0,residential
19358,1969.0,Тюменская область,Тюмень,65.594674,57.165507,660,660,1360,1360,5668,train,POINT (65.594674 57.165507),4584643.0,residential
12603,2381.0,Саратовская область,Саратов,46.016128,51.524813,1758,1940,21736,50410,148439,train,POINT (46.016128 51.524813),5342050.0,commercial
18769,1851.0,Московская область,Подольск,37.559263,55.430906,578,3034,12616,19301,65005,train,POINT (37.559263 55.430906),603577.0,residential
7255,2396.0,Кемеровская область,Кемерово,86.163932,55.354814,403,2631,19713,37424,112671,train,POINT (86.163932 55.354814),,
6169,2874.0,Кировская область,Яранск,47.880844,57.303336,2,97,3054,5073,11234,train,POINT (47.880844 57.303336),,
19378,3303.0,Сахалинская область,Южно-Сахалинск,142.738714,46.97058,0,0,4246,11067,41424,train,POINT (142.738714 46.97058),1936672.0,commercial
7417,1636.0,Нижегородская область,Арзамас,43.831866,55.400834,0,1529,9025,25309,71494,train,POINT (43.831866 55.400834),5158577.0,commercial
19043,2722.0,Краснодарский край,Краснодар,39.04109,45.055721,968,3949,9399,26274,138687,train,POINT (39.04109 45.055721),3919559.0,residential
3219,2793.0,Ростовская область,Ростов-на-Дону,39.710527,47.228253,109,1641,20321,45467,177325,train,POINT (39.710527 47.228253),4000126.0,residential
10509,2468.0,Владимирская область,Александров,38.71392,56.381007,773,2807,12738,22177,36084,train,POINT (38.71392 56.381007),731044.0,residential
13732,2248.0,Свердловская область,Екатеринбург,60.690511,56.753717,173,698,4974,16374,40431,train,POINT (60.690511 56.753717),4545760.0,residential
9640,3497.0,Нижегородская область,Нижний Новгород,43.82239,56.229994,946,3804,12130,22246,61761,train,POINT (43.82239 56.229994),5455350.0,residential
22772,1812.0,Московская область,Сергиев Посад,38.140254,56.337304,0,1086,1232,8594,49721,train,POINT (38.140254 56.337304),,
15138,2880.0,Волгоградская область,Волгоград,44.405208,48.659814,290,1102,3628,10552,17118,train,POINT (44.405208 48.659814),3891174.0,residential
21915,2268.0,Московская область,Щёлково,38.068087,55.899907,2895,3330,5216,10699,35343,train,POINT (38.068087 55.899907),1099474.0,residential
6085,2438.0,Краснодарский край,Армавир,41.13628,44.982751,30,81,2007,5690,39182,train,POINT (41.13628 44.982751),,
22723,2370.0,Нижегородская область,Перевоз,44.541043,55.597203,33,77,1670,4193,8299,train,POINT (44.541043 55.597203),4721206.0,residential
9095,1919.0,Ивановская область,,41.695893,57.116819,0,496,2040,2194,4785,train,POINT (41.695893 57.116819),735736.0,residential
25094,2183.0,Пермский край,Пермь,56.086667,58.045932,636,1774,14830,21790,28215,train,POINT (56.086667 58.045932),4630360.0,residential
21017,3170.0,Краснодарский край,станица Марьянская,38.639256,45.098062,15,78,1073,2505,8467,train,POINT (38.639256 45.098062),,
22115,3741.0,Московская область,Щёлково,37.977602,55.939878,1920,7280,19363,28181,53342,train,POINT (37.977602 55.939878),1097561.0,residential
1859,2273.0,Удмуртская Республика,Ижевск,53.238694,56.839378,1272,2413,15864,33952,95052,train,POINT (53.238694 56.839378),5119686.0,residential
21393,2433.0,Амурская область,посёлок городского типа Магдагачи,125.798361,53.454678,89,1009,2532,8332,10537,train,POINT (125.798361 53.454678),,
23829,2942.0,Московская область,деревня Давыдово,38.866461,55.604228,536,1425,6880,8204,9011,train,POINT (38.866461 55.604228),917229.0,residential
952,2433.0,Приморский край,Владивосток,131.945537,43.104248,936,2972,8611,26792,111254,train,POINT (131.945537 43.104248),,
1085,2239.0,Чувашская Республика,Чебоксары,47.191332,56.147661,2358,6098,18185,37868,96798,train,POINT (47.191332 56.147661),5400281.0,residential
18222,3139.0,Новосибирская область,Искитим,83.301155,54.628242,710,2033,6025,12451,27432,train,POINT (83.301155 54.628242),,
961,2911.0,Москва,Москва,37.475243,55.871041,662,1094,6652,25523,109504,train,POINT (37.475243 55.871041),1638017.0,residential
12790,2003.0,Ростовская область,Ростов-на-Дону,39.72433,47.265116,6,231,3018,9287,47847,train,POINT (39.72433 47.265116),3678427.0,residential
8186,2563.0,Кемеровская область,Полысаево,86.279725,54.608781,0,336,4739,12531,21465,train,POINT (86.279725 54.608781),3609649.0,residential
25244,1823.0,Новосибирская область,Новосибирск,82.956845,55.107891,360,3060,10272,23180,100637,train,POINT (82.956845 55.107891),2746389.0,residential
18372,3803.0,Новосибирская область,Новосибирск,82.827711,54.988001,722,2161,7397,24273,99064,train,POINT (82.827711 54.988001),3235305.0,residential
2054,2646.0,Калужская область,Балабаново,36.656836,55.176817,361,2885,8668,12914,21242,train,POINT (36.656836 55.176817),,
2843,2377.0,Республика Башкортостан,Уфа,55.9714,54.711105,680,1437,7536,11841,71486,train,POINT (55.9714 54.711105),5382953.0,residential
18251,1567.0,Амурская область,Благовещенск,127.518678,50.265366,131,275,3138,11233,66079,train,POINT (127.518678 50.265366),1882009.0,residential
22424,1561.0,Воронежская область,Воронеж,39.189487,51.712847,1606,9319,26666,53501,157621,train,POINT (39.189487 51.712847),785878.0,grass
19516,3556.0,Тамбовская область,рабочий посёлок Первомайский,40.282208,53.240824,0,0,20,1541,9846,train,POINT (40.282208 53.240824),,
14176,3599.0,Оренбургская область,Оренбург,55.134757,51.815722,996,2618,9226,13924,38266,train,POINT (55.134757 51.815722),5235598.0,residential
6836,2938.0,Новосибирская область,Новосибирск,82.964825,55.053509,1312,2810,10350,19063,108150,train,POINT (82.964825 55.053509),2746619.0,residential
20727,2653.0,Московская область,Домодедово,37.769491,55.44136,948,1737,6602,13370,51657,train,POINT (37.769491 55.44136),1663909.0,residential
21240,2156.0,Ростовская область,Ростов-на-Дону,39.619165,47.230885,1326,4919,25430,43760,120260,train,POINT (39.619165 47.230885),3681734.0,residential
4867,1564.0,Мурманская область,населённый пункт Междуречье,32.940531,69.032712,371,555,918,918,918,train,POINT (32.940531 69.032712),2173228.0,residential
4264,2435.0,Тульская область,Тула,37.572332,54.169716,919,2972,12775,34317,66061,train,POINT (37.572332 54.169716),758114.0,residential
5844,2488.0,Краснодарский край,село Пшада,38.399972,44.471689,0,78,1039,2290,2758,train,POINT (38.399972 44.471689),,
14840,2691.0,Республика Северная Осетия — Алания,Владикавказ,44.67189,43.067758,45,907,3924,11063,27452,train,POINT (44.67189 43.067758),,
1666,2942.0,Москва,Москва,37.660601,55.716461,921,2693,10685,20924,96939,train,POINT (37.660601 55.716461),,
21055,2029.0,Брянская область,Брянск,34.40252,53.273286,630,3446,13374,27552,44537,train,POINT (34.40252 53.273286),767772.0,residential
16999,2768.0,Белгородская область,Белгород,36.565693,50.558094,1002,4923,25987,44549,109472,train,POINT (36.565693 50.558094),655606.0,residential
8831,3253.0,Республика Крым,Джанкой,34.392771,45.710734,0,6,4187,6776,30249,train,POINT (34.392771 45.710734),,
13846,1955.0,Санкт-Петербург,Санкт-Петербург,30.266779,59.94901,600,3764,10944,25111,89576,train,POINT (30.266779 59.94901),2421350.0,residential
8950,2274.0,Нижегородская область,Заволжье,43.395146,56.632486,624,1817,5679,10739,38027,train,POINT (43.395146 56.632486),4854564.0,residential
11521,2022.0,Атырауская область,Атырау,51.874458,47.076495,259,295,1967,6712,18670,train,POINT (51.874458 47.076495),533878.0,residential
20207,3202.0,Московская область,Красногорск,37.238665,55.831079,1990,3641,7704,8028,19037,train,POINT (37.238665 55.831079),,
6306,2561.0,Орловская область,Мценск,36.594601,53.290548,750,2455,11669,19925,32856,train,POINT (36.594601 53.290548),1294271.0,residential
1032,2283.0,Тверская область,Тверь,35.841693,56.841817,19,959,8019,9781,43317,train,POINT (35.841693 56.841817),698855.0,residential
16178,2283.0,Московская область,Королёв,37.811576,55.921889,392,2122,11031,29275,83815,train,POINT (37.811576 55.921889),639464.0,residential
16986,1725.0,Волгоградская область,Волгоград,44.555957,48.520603,640,1538,6208,14385,68604,train,POINT (44.555957 48.520603),3683695.0,residential
20228,2919.0,Красноярский край,посёлок городского типа Нижний Ингаш,96.548744,56.203268,0,70,336,1366,2727,train,POINT (96.548744 56.203268),,
3519,3022.0,Краснодарский край,Тимашевск,38.961736,45.606305,21,252,1373,3022,18903,train,POINT (38.961736 45.606305),,
4805,1709.0,Красноярский край,Красноярск,92.910965,56.051016,0,2131,13364,40825,131222,train,POINT (92.910965 56.051016),,
18040,2590.0,Мурманская область,Апатиты,33.395059,67.562076,929,4928,16771,32292,60450,train,POINT (33.395059 67.562076),2654960.0,residential
21894,2338.0,Свердловская область,Новая Ляля,60.573021,59.045311,132,594,4143,4939,8857,train,POINT (60.573021 59.045311),4092854.0,residential
10787,1774.0,Московская область,,36.144722,55.757732,0,37,85,109,352,train,POINT (36.144722 55.757732),,
20503,2755.0,Москва,Троицк,37.321044,55.492799,0,0,1188,3592,26635,train,POINT (37.321044 55.492799),,
17801,1928.0,Брянская область,Брянск,34.402196,53.217738,175,3432,11645,21943,42817,train,POINT (34.402196 53.217738),767651.0,residential
5355,2753.0,Республика Северная Осетия — Алания,Владикавказ,44.68214,43.029428,585,2256,11920,28031,75970,train,POINT (44.68214 43.029428),,
10534,2127.0,Москва,Москва,37.610728,55.592869,0,2738,19419,43006,121178,train,POINT (37.610728 55.592869),596453.0,residential
7380,2369.0,Курганская область,рабочий посёлок Каргаполье,64.438185,55.957549,6,219,963,2737,5624,train,POINT (64.438185 55.957549),,
18991,2514.0,Республика Алтай,село Чемал,86.004499,51.405547,0,27,909,1476,2553,train,POINT (86.004499 51.405547),3017448.0,retail
16090,2604.0,Республика Крым,Симферополь,34.076849,44.909777,408,1018,11190,18538,45439,train,POINT (34.076849 44.909777),1840049.0,residential
8875,2789.0,Ленинградская область,Всеволожск,30.627571,60.027861,1195,3462,16476,28321,39074,train,POINT (30.627571 60.027861),2610936.0,residential
22152,1960.0,Брянская область,Трубчевск,33.77257,52.582381,4,8,226,1374,11685,train,POINT (33.77257 52.582381),1424296.0,residential
23350,4416.0,Московская область,деревня Федюково,37.6845,55.512718,416,523,2448,3066,4723,train,POINT (37.6845 55.512718),,
6243,3043.0,Ростовская область,село Заветное,43.891406,47.122682,0,79,858,2505,7576,train,POINT (43.891406 47.122682),3933975.0,residential
4491,2719.0,Москва,Москва,37.765347,55.796021,0,1495,6700,17200,81542,train,POINT (37.765347 55.796021),1652878.0,residential
17929,3594.0,Московская область,Балашиха,37.964446,55.761715,960,1600,7661,8059,23238,train,POINT (37.964446 55.761715),825614.0,residential
4422,1738.0,Курская область,Курск,36.220768,51.72681,150,451,1192,1634,4679,train,POINT (36.220768 51.72681),674147.0,residential
9129,2881.0,Московская область,Химки,37.301205,55.952294,882,1212,4119,9524,42823,train,POINT (37.301205 55.952294),655039.0,residential
13637,2507.0,Краснодарский край,Армавир,41.07081,44.990741,907,2552,8956,20782,40091,train,POINT (41.07081 44.990741),3956932.0,residential
8503,1661.0,Иркутская область,деревня Олха,104.108139,52.167155,0,33,186,540,1782,train,POINT (104.108139 52.167155),3321297.0,retail
4081,1963.0,Кемеровская область,Киселёвск,86.700235,54.005025,70,638,5238,9113,16821,train,POINT (86.700235 54.005025),,
5018,2254.0,Москва,Москва,37.696697,55.611165,1201,4356,15945,33999,118818,train,POINT (37.696697 55.611165),706648.0,residential
24879,2967.0,Санкт-Петербург,Санкт-Петербург,30.371069,59.865231,1705,4622,21648,51314,153313,train,POINT (30.371069 59.865231),2286933.0,residential
7923,1689.0,Пермский край,Верещагино,54.632347,58.08195,214,331,1265,1753,4523,train,POINT (54.632347 58.08195),,
19442,2590.0,Рязанская область,Рязань,39.831267,54.605002,785,1731,11957,19427,66568,train,POINT (39.831267 54.605002),,
9860,1995.0,Московская область,Одинцово,37.326507,55.702548,1608,5586,20668,38013,54500,train,POINT (37.326507 55.702548),1748206.0,residential
20030,3401.0,Московская область,Домодедово,37.839734,55.277675,135,827,4018,6490,9311,train,POINT (37.839734 55.277675),,
1891,3299.0,Москва,Москва,37.753567,55.817865,538,1718,8013,17818,60810,train,POINT (37.753567 55.817865),1722677.0,residential
4104,2522.0,Краснодарский край,Сочи,39.737273,43.572457,1860,2033,8249,13614,37170,train,POINT (39.737273 43.572457),3785177.0,residential
18803,1781.0,Алтайский край,Барнаул,83.671637,53.3421,1384,3116,19599,38746,157765,train,POINT (83.671637 53.3421),3379667.0,residential
17237,3218.0,Томская область,Томск,84.948603,56.497327,1143,2691,9916,19880,53864,train,POINT (84.948603 56.497327),2784104.0,commercial
5501,3232.0,Тамбовская область,Моршанск,41.814515,53.44487,63,65,2976,7133,18321,train,POINT (41.814515 53.44487),,
20784,3110.0,Тюменская область,Нижневартовск,76.582437,60.928433,795,3762,14371,29360,114986,train,POINT (76.582437 60.928433),4131745.0,residential
20782,3190.0,Краснодарский край,станица Гостагаевская,37.501635,45.013884,0,18,315,1061,6076,train,POINT (37.501635 45.013884),3659706.0,residential
8611,1709.0,Республика Дагестан,Махачкала,47.464138,42.995772,80,695,4975,11399,69519,train,POINT (47.464138 42.995772),2088773.0,residential
14844,1898.0,Нижегородская область,Навашино,42.1951,55.511603,0,304,588,1284,2672,train,POINT (42.1951 55.511603),,
19028,2837.0,Ярославская область,Ярославль,39.775484,57.695615,368,1012,15053,30402,114002,train,POINT (39.775484 57.695615),1095178.0,residential
10516,1968.0,Саратовская область,Вольск,47.383532,52.060701,4,674,2755,5230,23709,train,POINT (47.383532 52.060701),5211659.0,residential
23266,2493.0,Пензенская область,Пенза,44.992129,53.209463,1468,2628,13706,35254,120951,train,POINT (44.992129 53.209463),5177403.0,residential
15291,2795.0,Ростовская область,Каменск-Шахтинский,40.270284,48.321326,410,621,10136,24327,44737,train,POINT (40.270284 48.321326),3667642.0,residential
16614,2287.0,Свердловская область,Екатеринбург,60.62208,56.8107,1023,2923,20396,44337,166649,train,POINT (60.62208 56.8107),,
16411,2063.0,Астраханская область,Астрахань,48.046938,46.326288,967,2762,8212,21569,56583,train,POINT (48.046938 46.326288),3858664.0,residential
6409,2976.0,Хабаровский край,Хабаровск,135.052343,48.481818,332,2384,8951,23135,73194,train,POINT (135.052343 48.481818),1875145.0,residential
2799,3481.0,Московская область,Мытищи,37.71547,55.913908,1692,3857,16013,42046,149323,train,POINT (37.71547 55.913908),1701437.0,residential
24860,2708.0,Республика Татарстан,Казань,49.255001,55.749347,9,33,344,6441,53763,train,POINT (49.255001 55.749347),4679714.0,residential
11933,2667.0,Мурманская область,Мурманск,33.100016,69.010561,511,1336,12989,28377,74292,train,POINT (33.100016 69.010561),2560669.0,residential
13027,2339.0,Краснодарский край,Краснодар,39.022243,45.020985,262,2855,12898,38635,118275,train,POINT (39.022243 45.020985),,
25362,2294.0,Республика Крым,Судак,34.975438,44.846687,362,802,3011,7569,14962,train,POINT (34.975438 44.846687),1868371.0,residential
16188,2967.0,Московская область,Люберцы,37.957419,55.697163,2489,10167,17062,17822,80634,train,POINT (37.957419 55.697163),1487574.0,residential
11566,1500.0,Ставропольский край,посёлок городского типа Затеречный,45.205752,44.796953,54,540,1673,3158,5544,train,POINT (45.205752 44.796953),2042094.0,residential
23508,1957.0,Новгородская область,посёлок городского типа Демянск,32.461683,57.642786,18,150,771,2425,4898,train,POINT (32.461683 57.642786),2685729.0,commercial
